user,artist,qty
1120,dethklok,1
1120,deep purple,1
1120,blur,1
1121,rjd2,1
1121,groove armada,1
1121,daft punk,1
1121,röyksopp,1
1121,fatboy slim,1
1121,thievery corporation,1
1121,the prodigy,1
1121,massive attack,1
1121,basement jaxx,1
1121,booka shade,1
1121,jack johnson,1
1121,david guetta,1
1121,mylo,1
1121,goldfinger,1
1121,morcheeba,1
1121,pendulum,1
1121,moby,1
1121,goldfrapp,1
1121,peaches,1
1121,digitalism,1
1121,[unknown],1
1121,gorillaz,1
1122,daft punk,1
1122,rammstein,1
1122,scooter,1
1122,david guetta,1
1122,the chemical brothers,1
1122,cascada,1
1122,benny benassi,1
1122,timbaland,1
1123,eels,1
1123,muse,1
1123,the smashing pumpkins,1
1123,elbow,1
1123,björk,1
1123,the knife,1
1123,mogwai,1
1123,portishead,1
1123,jack johnson,1
1123,sigur rós,1
1123,red hot chili peppers,1
1123,massive attack,1
1123,devendra banhart,1
1123,coldplay,1
1123,dj shadow,1
1123,kings of convenience,1
1123,diana krall,1
1123,jamiroquai,1
1123,joni mitchell,1
1123,prefuse 73,1
1123,ryan adams,1
1123,dj krush,1
1123,boards of canada,1
1123,feist,1
1123,thom yorke,1
1123,moby,1
1123,george michael,1
1123,autechre,1
1123,the postal service,1
1123,de-phazz,1
1123,bob marley,1
1123,air,1
1123,queen,1
1123,tori amos,1
1123,dire straits,1
1123,rage against the machine,1
1123,gotan project,1
1123,tenacious d,1
1123,the beach boys,1
1124,toto,1
1124,herbie hancock,1
1125,deep purple,1
1125,kate bush,1
1125,isis,1
1125,the sounds,1
1125,iron maiden,1
1125,moloko,1
1125,burzum,1
1125,ennio morricone,1
1125,the hellacopters,1
1125,megadeth,1
1125,symphony x,1
1125,dire straits,1
1126,sigur rós,1
1126,ben folds,1
1126,jimmy eat world,1
1126,the album leaf,1
1126,feeder,1
1126,the clash,1
1126,kings of leon,1
1126,alkaline trio,1
1126,thin lizzy,1
1126,less than jake,1
1126,coldplay,1
1126,nofx,1
1126,blink-182,1
1126,reel big fish,1
1126,sugarcult,1
1126,billy talent,1
1126,arctic monkeys,1
1126,ben folds five,1
1126,sum 41,1
1126,bullet for my valentine,1
1126,rancid,1
1126,green day,1
1126,system of a down,1
1126,lostprophets,1
1126,bloc party,1
1126,avenged sevenfold,1
1126,biffy clyro,1
1126,funeral for a friend,1
1126,linkin park,1
1126,snow patrol,1
1126,the smashing pumpkins,1
1126,muse,1
1126,dashboard confessional,1
1126,damien rice,1
1126,led zeppelin,1
1126,stereophonics,1
1128,audioslave,1
1128,u2,1
1128,muse,1
1128,led zeppelin,1
1128,soundgarden,1
1128,foo fighters,1
1128,blur,1
1128,aerosmith,1
1128,weezer,1
1128,bush,1
1128,thin lizzy,1
1128,green day,1
1128,alice cooper,1
1128,scorpions,1
1128,deep purple,1
1128,primus,1
1128,no doubt,1
1128,the beatles,1
1128,def leppard,1
1129,the smiths,1
1129,the smashing pumpkins,1
1129,muse,1
1129,björk,1
1129,david bowie,1
1129,the beatles,1
1129,in flames,1
1129,morrissey,1
1129,neutral milk hotel,1
1129,james blunt,1
1129,alkaline trio,1
1129,the cure,1
1129,john williams,1
1129,the cranberries,1
1129,my chemical romance,1
1129,antony and the johnsons,1
1129,radiohead,1
1129,coldplay,1
1129,the used,1
1129,john lennon,1
1129,beirut,1
1129,cobra starship,1
1129,pink floyd,1
1129,the white stripes,1
1129,green day,1
1129,r.e.m.,1
1129,echo & the bunnymen,1
1129,opeth,1
1129,arctic monkeys,1
1130,iron & wine,1
1130,sufjan stevens,1
1130,regina spektor,1
1130,joni mitchell,1
1130,the beatles,1
1130,duffy,1
1130,nick drake,1
1130,bob dylan,1
1130,al green,1
1130,stevie wonder,1
1130,the beach boys,1
1130,eric clapton,1
1130,gotan project,1
1130,otis redding,1
1130,manu chao,1
1130,eels,1
1130,scissor sisters,1
1130,miles davis,1
1130,bob marley,1
1130,fleet foxes,1
1131,metallica,1
1131,iron maiden,1
1131,ska-p,1
1131,rise against,1
1131,nightwish,1
1131,led zeppelin,1
1132,rancid,1
1132,pennywise,1
1132,rise against,1
1132,bad religion,1
1132,comeback kid,1
1132,hatebreed,1
1132,the black keys,1
1132,ramones,1
1132,deftones,1
1132,311,1
1132,streetlight manifesto,1
1132,beastie boys,1
1132,killswitch engage,1
1132,the beatles,1
1132,refused,1
1132,eagles of death metal,1
1132,atreyu,1
1133,norther,1
1133,system of a down,1
1133,roxette,1
1133,red hot chili peppers,1
1133,dire straits,1
1133,ac/dc,1
1133,serj tankian,1
1133,dragonforce,1
1133,iron maiden,1
1133,metallica,1
1134,nelly,1
1134,nas,1
1134,outkast,1
1135,alkaline trio,1
1135,the offspring,1
1135,3 doors down,1
1135,sum 41,1
1135,rammstein,1
1135,böhse onkelz,1
1135,subway to sally,1
1135,fall out boy,1
1135,slipknot,1
1135,incubus,1
1135,dashboard confessional,1
1135,jack johnson,1
1135,avenged sevenfold,1
1135,blink-182,1
1135,plain white ts,1
1135,breaking benjamin,1
1135,billy talent,1
1135,peter fox,1
1135,paramore,1
1135,sugarcult,1
1135,clueso,1
1135,lostprophets,1
1135,metallica,1
1135,ac/dc,1
1135,in extremo,1
1135,kanye west,1
1135,afi,1
1135,finch,1
1135,boys like girls,1
1135,matchbox twenty,1
1135,nightwish,1
1135,die Ärzte,1
1135,basshunter,1
1135,benny benassi,1
1136,the beatles,1
1136,the doors,1
1136,genesis,1
1136,led zeppelin,1
1136,king crimson,1
1136,supertramp,1
1136,radiohead,1
1136,jefferson airplane,1
1136,oasis,1
1136,the rolling stones,1
1136,deep purple,1
1136,janis joplin,1
1136,u2,1
1136,jethro tull,1
1136,ray charles,1
1136,bob dylan,1
1136,the white stripes,1
1136,jimi hendrix,1
1136,the who,1
1136,herbie hancock,1
1136,tom waits,1
1137,the beatles,1
1137,the smashing pumpkins,1
1137,gwen stefani,1
1137,oasis,1
1137,the killers,1
1137,los hermanos,1
1137,fatboy slim,1
1137,no doubt,1
1137,jack johnson,1
1137,red hot chili peppers,1
1137,franz ferdinand,1
1137,the white stripes,1
1137,arctic monkeys,1
1137,the strokes,1
1137,the hellacopters,1
1137,kings of leon,1
1137,placebo,1
1137,system of a down,1
1137,chico buarque,1
1137,radiohead,1
1137,architecture in helsinki,1
1137,belle and sebastian,1
1137,jet,1
1137,blink-182,1
1137,the postal service,1
1137,creedence clearwater revival,1
1137,david bowie,1
1137,foo fighters,1
1137,lily allen,1
1137,cansei de ser sexy,1
1137,sublime,1
1137,justin timberlake,1
1137,imogen heap,1
1137,mgmt,1
1137,the libertines,1
1137,black rebel motorcycle club,1
1137,p.o.d.,1
1137,snow patrol,1
1137,the vines,1
1137,queens of the stone age,1
1137,slipknot,1
1138,p.o.d.,1
1138,alexisonfire,1
1138,missy elliott,1
1138,akira yamaoka,1
1138,josé gonzález,1
1138,daft punk,1
1138,rihanna,1
1138,phil collins,1
1138,fort minor,1
1138,justin timberlake,1
1138,orbital,1
1138,timbaland,1
1138,deftones,1
1138,sugababes,1
1138,seal,1
1138,papa roach,1
1138,sting,1
1138,30 seconds to mars,1
1138,sean paul,1
1138,panic at the disco,1
1138,the veronicas,1
1138,evanescence,1
1138,linkin park,1
1141,infected mushroom,1
1141,daft punk,1
1141,mindless self indulgence,1
1141,depeche mode,1
1141,kraftwerk,1
1141,regina spektor,1
1141,vnv nation,1
1141,sonata arctica,1
1141,system of a down,1
1141,röyksopp,1
1142,judas priest,1
1142,at the drive-in,1
1142,the doors,1
1142,the crystal method,1
1142,oasis,1
1142,black sabbath,1
1142,air,1
1142,rage against the machine,1
1142,massive attack,1
1142,morcheeba,1
1142,ac/dc,1
1142,gang starr,1
1142,alice in chains,1
1142,audioslave,1
1142,norah jones,1
1142,madvillain,1
1142,snoop dogg,1
1142,pink floyd,1
1142,koЯn,1
1142,rush,1
1142,fiona apple,1
1142,stone temple pilots,1
1142,nine inch nails,1
1142,pantera,1
1142,slayer,1
1142,justin timberlake,1
1142,the chemical brothers,1
1143,alanis morissette,1
1143,santana,1
1143,linkin park,1
1143,radiohead,1
1143,amy winehouse,1
1143,evanescence,1
1144,bob dylan,1
1144,grateful dead,1
1144,johnny cash,1
1144,tom waits,1
1144,the jimi hendrix experience,1
1144,janis joplin,1
1144,bob marley & the wailers,1
1144,the kinks,1
1144,david bowie,1
1144,louis armstrong,1
1144,the rolling stones,1
1144,elvis presley,1
1144,pink floyd,1
1144,cream,1
1144,frank zappa,1
1144,the beatles,1
1144,otis redding,1
1144,van morrison,1
1144,creedence clearwater revival,1
1144,the who,1
1144,wolfgang amadeus mozart,1
1144,johann sebastian bach,1
1144,eric clapton,1
1144,the doors,1
1144,leonard cohen,1
1144,miles davis,1
1144,john coltrane,1
1144,nina simone,1
1144,Édith piaf,1
1144,the velvet underground,1
1144,pearl jam,1
1144,beastie boys,1
1144,ella fitzgerald,1
1148,joy division,1
1148,belle and sebastian,1
1148,philip glass,1
1148,frank zappa,1
1148,the new pornographers,1
1148,pj harvey,1
1148,the fall,1
1148,ennio morricone,1
1148,bob dylan,1
1148,david bowie,1
1148,captain beefheart & his magic band,1
1148,tom waits,1
1148,pavement,1
1148,stereolab,1
1148,motörhead,1
1148,neutral milk hotel,1
1148,broken social scene,1
1148,misfits,1
1148,ramones,1
1148,grateful dead,1
1148,the blood brothers,1
1148,chet baker,1
1148,sufjan stevens,1
1148,andrew bird,1
1149,death cab for cutie,1
1149,snow patrol,1
1149,onerepublic,1
1149,britney spears,1
1149,dashboard confessional,1
1149,sufjan stevens,1
1149,imogen heap,1
1149,anberlin,1
1149,cobra starship,1
1149,evanescence,1
1149,jimmy eat world,1
1149,paramore,1
1149,tegan and sara,1
1149,brand new,1
1149,rilo kiley,1
1149,lady gaga,1
1149,frou frou,1
1149,fall out boy,1
1149,avril lavigne,1
1149,all time low,1
1149,lifehouse,1
1149,kelly clarkson,1
1149,the ting tings,1
1149,the dresden dolls,1
1149,skillet,1
1149,the hush sound,1
1149,backstreet boys,1
1149,maroon 5,1
1149,damien rice,1
1149,taking back sunday,1
1149,the postal service,1
1149,flyleaf,1
1149,sugarcult,1
1149,3 doors down,1
1149,the academy is...,1
1149,rihanna,1
1149,kate nash,1
1152,madonna,1
1152,jamiroquai,1
1152,led zeppelin,1
1152,james brown,1
1152,frank sinatra,1
1152,pink floyd,1
1152,manu chao,1
1152,santana,1
1152,sting,1
1153,avril lavigne,1
1153,james blunt,1
1153,jennifer lopez,1
1153,rihanna,1
1153,hilary duff,1
1153,the corrs,1
1153,dido,1
1153,kelly clarkson,1
1153,shakira,1
1153,the cranberries,1
1153,céline dion,1
1153,good charlotte,1
1153,kylie minogue,1
1153,enrique iglesias,1
1153,linkin park,1
1153,alicia keys,1
1153,christina aguilera,1
1153,the pussycat dolls,1
1153,ashlee simpson,1
1153,beyoncé,1
1153,leona lewis,1
1153,sheryl crow,1
1153,nelly furtado,1
1153,maroon 5,1
1153,katy perry,1
1153,mariah carey,1
1153,pink,1
1154,metallica,1
1154,megadeth,1
1154,rammstein,1
1154,system of a down,1
1154,black label society,1
1154,epica,1
1154,nightwish,1
1154,the gathering,1
1154,symphony x,1
1154,opeth,1
1154,lacuna coil,1
1154,scorpions,1
1154,guano apes,1
1154,alice in chains,1
1154,type o negative,1
1154,within temptation,1
1154,die Ärzte,1
1154,disturbed,1
1154,sirenia,1
1154,tool,1
1154,ozzy osbourne,1
1154,creed,1
1154,trivium,1
1154,bush,1
1154,arch enemy,1
1156,snow patrol,1
1156,muse,1
1156,hot hot heat,1
1156,blink-182,1
1156,editors,1
1156,new found glory,1
1156,taking back sunday,1
1156,nada surf,1
1156,the hush sound,1
1157,beck,1
1157,eels,1
1157,cake,1
1157,modest mouse,1
1157,kasabian,1
1157,radiohead,1
1157,blur,1
1157,supergrass,1
1157,the flaming lips,1
1157,the dandy warhols,1
1157,sonic youth,1
1157,the smashing pumpkins,1
1157,pavement,1
1157,andrew bird,1
1157,the arcade fire,1
1157,they might be giants,1
1157,gorillaz,1
1157,clap your hands say yeah,1
1157,badly drawn boy,1
1157,elliott smith,1
1157,spoon,1
1157,built to spill,1
1157,rufus wainwright,1
1157,tv on the radio,1
1157,kaiser chiefs,1
1158,seal,1
1158,a-ha,1
1158,depeche mode,1
1158,bon jovi,1
1158,david bowie,1
1158,[unknown],1
1158,michael jackson,1
1162,erykah badu,1
1162,kanye west,1
1162,mary j. blige,1
1162,fergie,1
1162,bob marley,1
1162,gym class heroes,1
1162,craig david,1
1162,justin timberlake,1
1162,hellogoodbye,1
1162,ne-yo,1
1162,hercules and love affair,1
1162,mika,1
1162,outkast,1
1162,the ting tings,1
1162,usher,1
1162,daft punk,1
1162,the fray,1
1162,colbie caillat,1
1162,lily allen,1
1163,manu chao,1
1163,god is an astronaut,1
1163,ska-p,1
1163,65daysofstatic,1
1163,deftones,1
1163,placebo,1
1163,tool,1
1163,explosions in the sky,1
1163,coldplay,1
1163,mew,1
1163,clint mansell,1
1163,breaking benjamin,1
1163,pulp,1
1163,nickelback,1
1163,sigur rós,1
1163,depeche mode,1
1163,hoobastank,1
1163,ill niño,1
1163,radiohead,1
1163,pink floyd,1
1163,mindless self indulgence,1
1163,three days grace,1
1163,antonio vivaldi,1
1163,isis,1
1163,panic at the disco,1
1163,a perfect circle,1
1163,damien rice,1
1163,dead can dance,1
1163,30 seconds to mars,1
1163,queen,1
1163,the mars volta,1
1163,mogwai,1
1163,nirvana,1
1163,godspeed you! black emperor,1
1163,arctic monkeys,1
1164,bring me the horizon,1
1164,the used,1
1164,bright eyes,1
1164,metro station,1
1164,my chemical romance,1
1164,blink-182,1
1164,from first to last,1
1164,slipknot,1
1164,the cure,1
1164,chiodos,1
1164,taking back sunday,1
1164,bloc party,1
1164,enter shikari,1
1164,motion city soundtrack,1
1164,cradle of filth,1
1164,fall out boy,1
1164,funeral for a friend,1
1164,marilyn manson,1
1164,parkway drive,1
1164,the academy is...,1
1164,alesana,1
1164,hellogoodbye,1
1164,afi,1
1164,kimya dawson,1
1164,red.jumpsuit.apparatus,1
1164,placebo,1
1164,all time low,1
1164,cute is what we aim for,1
1164,boys like girls,1
1164,paramore,1
1164,alexisonfire,1
1164,cobra starship,1
1164,death cab for cutie,1
1166,joy division,1
1166,rob zombie,1
1166,dead kennedys,1
1166,rage against the machine,1
1166,the bouncing souls,1
1166,the flashbulb,1
1166,sublime,1
1166,pennywise,1
1166,the offspring,1
1166,r.e.m.,1
1166,the album leaf,1
1166,the specials,1
1166,coldplay,1
1166,editors,1
1166,65daysofstatic,1
1166,massive attack,1
1166,the clash,1
1166,muse,1
1166,the distillers,1
1166,godspeed you! black emperor,1
1166,madness,1
1167,rammstein,1
1167,dethklok,1
1167,therion,1
1167,behemoth,1
1167,lacrimosa,1
1167,john williams,1
1167,the 69 eyes,1
1167,the birthday massacre,1
1167,amon amarth,1
1167,deathstars,1
1167,combichrist,1
1167,him,1
1167,samael,1
1167,nightwish,1
1168,the album leaf,1
1168,beck,1
1168,devendra banhart,1
1168,tom waits,1
1168,boards of canada,1
1168,kings of convenience,1
1168,eric clapton,1
1168,john mayer,1
1168,sufjan stevens,1
1168,iron & wine,1
1168,stevie wonder,1
1168,radiohead,1
1168,aphex twin,1
1168,neil young,1
1168,four tet,1
1168,u2,1
1168,jack johnson,1
1168,josé gonzález,1
1168,steely dan,1
1170,belle and sebastian,1
1170,ani difranco,1
1170,sufjan stevens,1
1170,aretha franklin,1
1170,janis joplin,1
1170,razorlight,1
1170,architecture in helsinki,1
1170,blonde redhead,1
1170,kate nash,1
1170,jefferson airplane,1
1170,elliott smith,1
1170,aimee mann,1
1170,björk,1
1170,feist,1
1170,the beatles,1
1170,of montreal,1
1170,the cranberries,1
1172,placebo,1
1172,incubus,1
1172,queens of the stone age,1
1172,system of a down,1
1172,die Ärzte,1
1172,burial,1
1172,boards of canada,1
1172,tool,1
1172,tosca,1
1172,klaxons,1
1172,nine inch nails,1
1172,the killers,1
1172,muse,1
1172,air,1
1172,sneaker pimps,1
1172,serj tankian,1
1172,johnny cash,1
1172,bloodhound gang,1
1172,the offspring,1
1172,bloc party,1
1172,tori amos,1
1172,the smashing pumpkins,1
1172,the dresden dolls,1
1172,calexico,1
1172,turbonegro,1
1172,in flames,1
1172,the strokes,1
1172,venetian snares,1
1172,the kills,1
1172,moby,1
1172,nick cave and the bad seeds,1
1172,deftones,1
1173,kent,1
1173,linkin park,1
1173,rise against,1
1173,mindless self indulgence,1
1173,evanescence,1
1173,combichrist,1
1173,underoath,1
1173,gorillaz,1
1173,coldplay,1
1173,children of bodom,1
1173,eminem,1
1173,mgmt,1
1173,daft punk,1
1173,anna ternheim,1
1173,basshunter,1
1173,bullet for my valentine,1
1173,saosin,1
1173,infected mushroom,1
1173,massive attack,1
1173,[unknown],1
1173,disturbed,1
1173,benny benassi,1
1173,metric,1
1173,the crystal method,1
1173,mew,1
1173,moby,1
1173,the knife,1
1173,gnarls barkley,1
1173,justice,1
1173,paramore,1
1174,rage against the machine,1
1174,beatsteaks,1
1174,asian dub foundation,1
1174,billy talent,1
1174,audioslave,1
1174,in extremo,1
1174,sum 41,1
1174,the beatles,1
1174,seeed,1
1174,linkin park,1
1174,metallica,1
1174,papa roach,1
1174,bush,1
1174,bad religion,1
1174,eric clapton,1
1174,aerosmith,1
1174,flogging molly,1
1174,manu chao,1
1174,maria mena,1
1174,morcheeba,1
1174,moby,1
1174,ska-p,1
1174,the offspring,1
1174,red hot chili peppers,1
1174,staind,1
1175,the beatles,1
1175,kate bush,1
1175,aphex twin,1
1175,pet shop boys,1
1175,pink floyd,1
1175,strapping young lad,1
1175,katatonia,1
1175,kent,1
1175,keane,1
1175,converge,1
1175,depeche mode,1
1175,air,1
1175,type o negative,1
1175,new order,1
1175,isis,1
1175,coldplay,1
1175,klaxons,1
1175,massive attack,1
1175,the presets,1
1175,goldfrapp,1
1175,placebo,1
1175,the dillinger escape plan,1
1175,fear factory,1
1175,moby,1
1175,the cardigans,1
1175,pantera,1
1175,napalm death,1
1175,down,1
1175,the future sound of london,1
1175,the prodigy,1
1175,kylie minogue,1
1175,david bowie,1
1175,nine inch nails,1
1175,underworld,1
1175,mew,1
1176,camel,1
1176,genesis,1
1176,faith no more,1
1176,led zeppelin,1
1176,kyuss,1
1176,lou reed,1
1176,pink floyd,1
1176,porcupine tree,1
1176,fleetwood mac,1
1176,metallica,1
1176,slayer,1
1176,iggy pop,1
1176,pj harvey,1
1176,black sabbath,1
1176,pearl jam,1
1176,system of a down,1
1176,the cure,1
1176,peter gabriel,1
1176,meshuggah,1
1176,the smashing pumpkins,1
1176,kate bush,1
1176,soundgarden,1
1176,the beatles,1
1176,radiohead,1
1176,rammstein,1
1176,steely dan,1
1176,toto,1
1176,isis,1
1176,depeche mode,1
1176,jethro tull,1
1176,type o negative,1
1176,the doors,1
1176,tortoise,1
1176,yann tiersen,1
1176,air,1
1177,against me!,1
1177,god is an astronaut,1
1177,rise against,1
1177,the get up kids,1
1177,descendents,1
1177,thrice,1
1177,mogwai,1
1178,the beatles,1
1178,sigur rós,1
1178,apocalyptica,1
1178,nickelback,1
1178,mew,1
1178,green day,1
1178,flogging molly,1
1178,scorpions,1
1178,van halen,1
1178,dire straits,1
1178,bon jovi,1
1178,aerosmith,1
1178,staind,1
1178,belle and sebastian,1
1178,switchfoot,1
1178,shiny toy guns,1
1178,the who,1
1178,hans zimmer,1
1178,linkin park,1
1178,the doors,1
1178,simon & garfunkel,1
1178,matchbox twenty,1
1178,the killers,1
1178,my chemical romance,1
1179,hammerfall,1
1179,amon amarth,1
1179,die toten hosen,1
1179,bloodhound gang,1
1179,die Ärzte,1
1179,scooter,1
1179,bon jovi,1
1179,michael jackson,1
1179,r.e.m.,1
1179,linkin park,1
1179,rammstein,1
1179,ac/dc,1
1180,bob dylan,1
1180,red hot chili peppers,1
1180,kreator,1
1180,scorpions,1
1180,iced earth,1
1180,johann sebastian bach,1
1180,creedence clearwater revival,1
1180,marillion,1
1180,megadeth,1
1180,rush,1
1180,nirvana,1
1180,jethro tull,1
1180,ac/dc,1
1180,king crimson,1
1180,pantera,1
1180,epica,1
1180,the doors,1
1180,deep purple,1
1180,rainbow,1
1180,nightwish,1
1180,joe satriani,1
1180,howard shore,1
1180,the smashing pumpkins,1
1180,symphony x,1
1181,delerium,1
1181,atb,1
1181,above & beyond,1
1181,armin van buuren,1
1181,massive attack,1
1181,moby,1
1181,katy perry,1
1181,chicane,1
1182,tiësto,1
1182,armin van buuren,1
1182,aphex twin,1
1182,paul van dyk,1
1182,the crystal method,1
1185,venetian snares,1
1186,boards of canada,1
1186,pink floyd,1
1186,brian eno,1
1186,aphex twin,1
1186,massive attack,1
1186,the future sound of london,1
1186,bob dylan,1
1186,bonobo,1
1186,radiohead,1
1186,the beatles,1
1186,peter gabriel,1
1186,justice,1
1186,m.i.a.,1
1186,the police,1
1186,the chemical brothers,1
1186,the dandy warhols,1
1186,squarepusher,1
1186,moby,1
1186,trentemøller,1
1186,fleet foxes,1
1186,talking heads,1
1186,kraftwerk,1
1186,björk,1
1186,new order,1
1186,dj shadow,1
1187,mogwai,1
1187,soundtrack,1
1187,radiohead,1
1187,coldplay,1
1187,travis,1
1187,bush,1
1187,pink floyd,1
1187,god is an astronaut,1
1187,yann tiersen,1
1187,clint mansell,1
1187,loreena mckennitt,1
1187,enigma,1
1187,john legend,1
1187,weezer,1
1187,morrissey,1
1187,blonde redhead,1
1188,devendra banhart,1
1188,the velvet underground,1
1188,bob marley,1
1188,the libertines,1
1188,the beatles,1
1188,jimi hendrix,1
1188,the strokes,1
1188,gorillaz,1
1188,beirut,1
1188,james brown,1
1188,t. rex,1
1188,kings of leon,1
1188,the specials,1
1188,the white stripes,1
1188,mr. scruff,1
1188,paul simon,1
1188,bob dylan,1
1188,the doors,1
1188,jurassic 5,1
1188,fatboy slim,1
1188,manu chao,1
1188,nouvelle vague,1
1188,bonobo,1
1188,the clash,1
1188,ray charles,1
1188,the kinks,1
1188,led zeppelin,1
1188,pixies,1
1188,otis redding,1
1188,blur,1
1188,cocorosie,1
1188,sublime,1
1188,red hot chili peppers,1
1188,neil young,1
1189,kt tunstall,1
1189,a-ha,1
1189,mike oldfield,1
1189,howard shore,1
1189,kylie minogue,1
1189,pink floyd,1
1189,genesis,1
1189,the beatles,1
1189,enya,1
1189,robbie williams,1
1189,alanis morissette,1
1189,abba,1
1189,shakira,1
1190,moby,1
1190,pearl jam,1
1190,radiohead,1
1190,pink floyd,1
1190,system of a down,1
1190,aerosmith,1
1190,velvet revolver,1
1190,muse,1
1190,queen,1
1190,arch enemy,1
1190,metallica,1
1191,finntroll,1
1191,kreator,1
1191,testament,1
1191,behemoth,1
1191,van halen,1
1191,stratovarius,1
1191,scorpions,1
1191,linkin park,1
1191,cradle of filth,1
1191,rammstein,1
1191,dimmu borgir,1
1191,gamma ray,1
1191,motörhead,1
1191,three days grace,1
1192,ac/dc,1
1192,metallica,1
1192,u2,1
1192,the who,1
1192,foo fighters,1
1192,minor threat,1
1192,the clash,1
1192,the beatles,1
1192,bob dylan,1
1192,black sabbath,1
1193,minus the bear,1
1193,the mountain goats,1
1193,radiohead,1
1193,spoon,1
1193,okkervil river,1
1193,modest mouse,1
1193,the national,1
1193,explosions in the sky,1
1193,wilco,1
1193,cursive,1
1193,death cab for cutie,1
1193,the black dahlia murder,1
1193,grizzly bear,1
1193,the new pornographers,1
1193,the black keys,1
1193,brand new,1
1193,the decemberists,1
1193,neil young,1
1193,saves the day,1
1193,iron & wine,1
1193,ryan adams,1
1193,mogwai,1
1193,the velvet underground,1
1193,bonnie prince billy,1
1193,sufjan stevens,1
1193,the kinks,1
1193,josé gonzález,1
1193,mastodon,1
1193,the weakerthans,1
1196,bob marley,1
1196,hans zimmer,1
1196,dethklok,1
1196,thievery corporation,1
1196,maroon 5,1
1196,zero 7,1
1196,enigma,1
1196,daft punk,1
1196,mylo,1
1196,bob marley & the wailers,1
1196,van halen,1
1196,elvis presley,1
1196,coldplay,1
1196,creedence clearwater revival,1
1196,frank sinatra,1
1196,dropkick murphys,1
1196,the beatles,1
1196,ramones,1
1196,u2,1
1196,flogging molly,1
1196,queen,1
1196,paul oakenfold,1
1196,michael jackson,1
1196,ella fitzgerald,1
1196,depeche mode,1
1196,red hot chili peppers,1
1196,guns n roses,1
1196,jamiroquai,1
1196,infected mushroom,1
1196,tiësto,1
1196,garbage,1
1196,amy winehouse,1
1196,stone temple pilots,1
1197,fatboy slim,1
1197,bob marley & the wailers,1
1197,dj krush,1
1197,jazzanova,1
1197,j dilla,1
1197,a tribe called quest,1
1197,black eyed peas,1
1197,aretha franklin,1
1197,dj shadow,1
1197,kanye west,1
1198,arctic monkeys,1
1198,maxïmo park,1
1198,the pigeon detectives,1
1198,the fratellis,1
1198,paolo nutini,1
1198,late of the pier,1
1198,red hot chili peppers,1
1198,razorlight,1
1198,the vines,1
1198,klaxons,1
1198,the libertines,1
1199,akon,1
1199,a day to remember,1
1199,alkaline trio,1
1199,eminem,1
1199,parkway drive,1
1199,alesana,1
1200,serge gainsbourg,1
1200,radiohead,1
1200,bloc party,1
1200,the knife,1
1200,cocteau twins,1
1200,vangelis,1
1200,unkle,1
1200,dj krush,1
1200,darkthrone,1
1200,editors,1
1200,dead can dance,1
1200,sonic youth,1
1200,crystal castles,1
1200,m83,1
1200,pixies,1
1200,gorillaz,1
1200,j dilla,1
1200,mogwai,1
1200,beirut,1
1200,air,1
1200,carla bruni,1
1200,aphex twin,1
1200,mono,1
1200,madvillain,1
1200,tv on the radio,1
1201,linkin park,1
1201,good charlotte,1
1201,the rasmus,1
1201,billy talent,1
1201,james morrison,1
1201,fall out boy,1
1201,maroon 5,1
1201,disturbed,1
1201,justin timberlake,1
1201,eric clapton,1
1201,my chemical romance,1
1201,lifehouse,1
1201,backstreet boys,1
1201,the killers,1
1201,green day,1
1201,the fray,1
1201,lady gaga,1
1201,3 doors down,1
1201,phil collins,1
1201,counting crows,1
1201,billy joel,1
1201,michael jackson,1
1201,koЯn,1
1201,30 seconds to mars,1
1201,panic at the disco,1
1201,bon jovi,1
1201,goo goo dolls,1
1201,mika,1
1201,deichkind,1
1201,red hot chili peppers,1
1201,timbaland,1
1201,toto,1
1201,foo fighters,1
1202,nickelback,1
1202,linkin park,1
1202,bon jovi,1
1202,eddie vedder,1
1202,foo fighters,1
1202,the offspring,1
1202,maroon 5,1
1202,eric clapton,1
1202,blink-182,1
1202,deep purple,1
1202,fort minor,1
1202,eminem,1
1202,nightwish,1
1202,queen,1
1202,guns n roses,1
1202,3 doors down,1
1202,coldplay,1
1202,abba,1
1202,robbie williams,1
1202,marvin gaye,1
1202,breaking benjamin,1
1202,depeche mode,1
1202,enrique iglesias,1
1202,no doubt,1
1202,aerosmith,1
1202,backstreet boys,1
1202,sum 41,1
1203,morrissey,1
1203,depeche mode,1
1203,tori amos,1
1203,feist,1
1203,rufus wainwright,1
1203,george michael,1
1203,björk,1
1203,imogen heap,1
1203,moby,1
1203,abba,1
1203,lady gaga,1
1203,leonard cohen,1
1204,eels,1
1204,the doors,1
1204,the rolling stones,1
1204,pj harvey,1
1204,tom waits,1
1204,david bowie,1
1204,depeche mode,1
1204,joy division,1
1204,billie holiday,1
1204,bob dylan,1
1204,the velvet underground,1
1204,the cardigans,1
1204,lou reed,1
1204,moloko,1
1204,new order,1
1204,modest mouse,1
1204,metric,1
1204,amy winehouse,1
1204,nouvelle vague,1
1204,ladytron,1
1204,alice in chains,1
1204,cat power,1
1204,devendra banhart,1
1204,beirut,1
1204,arctic monkeys,1
1204,supergrass,1
1204,led zeppelin,1
1204,jimi hendrix,1
1204,frank zappa,1
1204,blur,1
1204,beck,1
1204,bloc party,1
1204,pearl jam,1
1204,air,1
